name,ra,dec,quality,quality_category
1974_51_1_line13206,202.0279472025,30.2716548815,2,1
1929_89_0_line22220,353.6003098525,27.452740826,2,1
1284_29_0_line13581__EON_206.283_-2.796,206.2831137125,-2.7963639070875,3,2
2044_20_0_line10091,167.85084458,33.046140658249996,3,1
1101_86_0_line12071,189.4008487975,-8.69486502475,2,2
EON_2.475_28.550,2.474841,28.549753000000006,2,2
1050_94_0_line21559,343.99908363,-12.3701507275,1,1
1062_99_0_line2230,30.7165202115,-8.026666918075,2,2
1310_68_0_line19697,310.6745739125,-1.3312918342,3,2
1804_16_0_line10378__EON_170.647_20.704,170.64715859875,20.704075974875,1,1
1057_58_0_line818,10.5026068935,-9.8344078558,2,2
2438_66_0_line16622__EON_243.581_58.498,243.5810637825,58.4977399925,3,1
1713_35_0_line8183,146.3322026025,17.28653785325,3,2
1245_98_0_line3481__EON_50.391_-0.178,50.391385896625,-0.17824519855249998,1,1
1453_6_0_line9810,165.0981717675,4.196627617525,2,1
2246_27_0_line6012,116.649632865,44.804810032,2,1
1818_45_0_line15572__EON_231.098_21.820,231.09783793,21.819607855375,2,2
2209_75_1_line18597,275.110619985,43.0025008725,3,1
1493_62_1_line20525__EON_328.490_6.749,328.48961552125,6.7484702949625,2,1
EON_218.785_59.404,218.784515,59.403885,2,1
1359_2_0_line8386__EON_149.118_0.184,149.11791131125,0.18397621854875,2,1
1064_13_0_line2919,41.146603475250004,-11.26386978575,2,2
EON_247.319_39.401,247.318756,39.401035,2,2
1282_75_0_line13025__EON_199.833_-1.075,199.8329500075,-1.074946597425,3,1
1414_6_0_line522,7.270404804225,4.024849552725,2,1
1771_28_1_line2107,28.71554305,21.05678057925,3,1
1772_46_0_line2430__EON_33.837_22.005,33.83566074162501,22.006257237375003,3,1
EON_346.877_-6.327,346.877106,-6.326889,2,1
2109_71_0_line6402,121.6115131425,38.94075186675,2,2
EON_139.851_33.624,139.850693,33.624001,3,2
2384_11_0_line15595,231.4446889575,52.445043964499995,1,1
1276_59_0_line10715__EON_174.356_-1.787,174.35604183625,-1.7872946638749998,2,1
1850_50_0_line850,11.015806719,26.206973946999998,2,1
2061_3_0_line16920__EON_247.123_32.157,247.12250034625,32.157263644749996,1,1
1741_0_1_line18113,265.7208284,16.20618028775,2,2
EON_176.440_10.825,176.43983500000004,10.824598,2,2
2179_1_0_line6133__EON_118.238_40.174,118.238281585,40.1740195645,1,1
EON_209.520_-8.101,209.520035,-8.10144,3,1
EON_154.166_13.877,154.166168,13.876431,2,2
1244_7_1_line3296,47.152164715249995,-3.67630645075,3,2
1562_57_0_line16815,245.8534572575,10.3535198985,1,1
1563_74_0_line17211,250.96602627,11.158925005,2,2
970_41_1_line1376,17.88422759075,-14.041703224749998,2,2
1320_79_0_line22006,350.214175943333,-1.01126221383333,2,2
1539_1_0_line8905,155.23136509999995,8.31379526205,2,2
EON_206.752_60.973,206.751785,60.973167,1,1
EON_217.206_26.032,217.206207,26.032267,1,1
966_64_0_line6,0.04949157211075,-13.30677494575,1,1
1291_60_1_line16064,238.01047464,-1.249797056375,3,1
1422_93_0_line2911,40.9820773805,7.824879810375,2,1
1058_83_0_line1298,16.9732698073333,-8.64515808863333,2,2
1815_24_0_line14637__EON_218.701_20.908,218.70075168125,20.908116919625,3,2
1147_98_0_line1112,14.59442337,-4.310492821475,2,2
1555_37_0_line14536__EON_217.516_9.565,217.51614793125,9.5653088153125,2,1
2201_95_0_line15684__EON_232.697_43.943,232.6966246525,43.9433723455,2,2
1933_59_0_line889,11.60721513875,30.238374650500003,2,1
1270_44_1_line8656__EON_152.141_-2.144,152.14077395625,-2.144410572425,2,1
1986_51_0_line17649__EON_256.860_30.225,256.85509577375,30.225129071125004,2,2
EON_150.398_-2.994,150.397629,-2.994423,2,2
EON_124.767_37.288,124.767426,37.288345,2,1
1672_37_0_line20917__EON_334.241_13.543,334.24131032125,13.543059651624999,3,2
1327_5_0_line1480__EON_19.614_0.285,19.613539113375,0.28551277115375,2,2
2182_37_0_line7119,131.15592655,41.392822946,3,1
2250_99_0_line7549,137.98519524,47.75061474125,3,1
1468_9_0_line15120,224.749606055,4.120968695725,2,1
1421_60_0_line2739,38.41144528425,6.4734213126,3,2
1502_59_1_line171,2.30348378286667,10.297410405,3,2
1741_50_0_line18101,265.5382497175,18.023305395250002,3,1
1458_63_0_line11851__EON_186.778_6.426,186.7775496525,6.4258905022000015,3,2
EON_153.658_15.693,153.657639,15.693097,2,1
1556_14_0_line14963,222.66246933,8.794913092775001,3,1
2038_50_0_line7674__EON_139.641_34.294,139.64148842875,34.29394224475,2,1
2324_97_0_line13755,208.2890359,51.81256372625,3,1
1989_18_0_line18199,267.18007053,28.563663165250002,2,1
1885_82_0_line9665,163.66097624,27.431922010500003,2,2
2115_23_1_line8553,150.9145423875,36.998954670749995,3,2
1987_53_0_line17849,260.4508896125,30.0607702365,3,2
EON_258.031_37.965,258.030548,37.965149,1,1
2109_78_0_line6126__EON_118.200_38.831,118.1996834575,38.831116222625,3,1
2195_19_0_line12937,198.78148595,40.524167145250004,3,1
1854_97_0_line1878,25.017689189749998,27.67146733725,3,2
1962_26_0_line8078__EON_144.956_28.910,144.9560375725,28.910462816875,3,2
2318_49_0_line10461,171.422296765,49.7246944185,2,1
1499_84_0_line22120,352.0118542125,7.383279653775,2,2
966_71_0_line103,1.38671193075,-12.796200249000002,3,2
1235_48_0_line809__EON_10.443_-2.341,10.44316397125,-2.3410496399875,2,1
2389_7_0_line17831,260.02461877,52.05982743,3,1
1407_23_1_line21335,340.3924304975,1.071151537,2,1
1891_28_1_line11910,187.4136472025,25.13899992075,2,1
1736_43_0_line16604__EON_243.401_17.889,243.4008877175,17.888786279125,2,2
1587_22_0_line21903,348.92804615,8.92785067665,3,2
1886_40_0_line10184__EON_168.728_25.924,168.72785937625005,25.924484592625,2,2
1226_11_0_line21115,337.2466558725,-7.3868217733,3,2
1095_80_0_line10047,167.5050961425,-8.658390210599999,3,2
1652_82_0_line17470__EON_254.642_15.221,254.6438435625,15.219363657874998,1,1
EON_210.881_35.025,210.881256,35.025311,1,1
806_33_0_line3086,43.607697351999995,-22.503408759000006,2,2
730_48_0_line4225,68.84884119825,-26.05453416075,1,1
1549_13_0_line12580,194.894365905,8.744433876275,2,2
2254_36_0_line9528,162.389808625,45.52608316075,2,2
2375_20_0_line10614,173.19439258,52.9410584075,3,2
1715_89_0_line8708,152.83137025,19.27363701175,1,1
1180_34_0_line8463,149.942296515,-6.741251357,3,2
1322_36_1_line22694,359.49922417,1.500839371425,2,2
1270_76_1_line8584,151.28794379,-0.8350822956475,2,2
1585_14_0_line21293__EON_339.883_8.613,339.88367592875,8.6127644556875,1,1
2372_85_0_line8475,150.0929236525,55.26619265575,2,1
2373_47_0_line8898,155.1938850425,53.968485145,2,1
1848_20_0_line143__EON_1.919_24.801,1.9184546145375,24.801233821500002,2,2
EON_200.701_17.947,200.700714,17.947468,2,2
1643_46_0_line14428__EON_216.305_13.744,216.30490382625,13.744434036375,1,1
970_83_0_line1282,16.7644010065,-12.74547177475,3,1
2015_9_0_line1947,26.292118545999998,32.1232916805,2,2
1805_94_0_line10852,175.75848877,23.94435789425,2,2
2036_58_0_line6743,126.2798079725,34.16413420675,3,2
2468_78_0_line5597,109.1522728175,62.878157010500004,3,2
1896_51_0_line14102__EON_212.191_26.250,212.19057088375,26.25011414675,2,1
1562_3_0_line16939__EON_247.285_8.090,247.284691205,8.0903004586125,1,1
1244_71_1_line3414__EON_49.249_-0.901,49.24924015812501,-0.90119917156625,2,1
1241_32_0_line2658,37.13635817875,-2.636532589725,3,1
733_40_0_line4824,85.5593855015,-26.331629732750002,1,1
1628_94_0_line8937,155.60253078,15.6280198445,2,2
1236_26_0_line1155,15.24155599225,-2.854940423675,2,1
1222_94_0_line20097,319.9076866775,-4.313803677475,3,2
1317_0_0_line21418,341.644035675,-3.91962555595,2,1
1421_40_0_line2732__EON_38.272_5.613,38.27168128225,5.613305782875,2,2
1050_92_0_line21605,344.6603127725,-12.393140040250001,3,2
2384_9_0_line15217__EON_226.000_52.263,226.00027035,52.263314893875,3,2
1717_21_1_line9753,164.51763929,17.143495582,3,2
1888_51_0_line10996,177.2201316925,26.233899394250003,3,2
2131_71_0_line15622,231.8392517225,39.02520538375,3,1
1147_28_0_line1132,14.921342635999999,-6.88000377025,1,1
1276_38_0_line10721__EON_174.475_-2.601,174.47482108375,-2.6004674971,2,1
2561_50_0_line17579,255.929801665,70.21884481775,1,1
1900_78_0_line15268,226.6322511425,26.970300716750003,3,1
1232_78_2_line22624,358.5862693075,-0.9172489665775,3,2
899_64_0_line4663,79.75348475475,-17.20455227625,3,2
2378_63_0_line12168,190.5882782275,54.718376738500005,3,1
1889_3_0_line11296,180.79921454,24.022178891750002,2,2
1975_33_1_line13532,205.744141575,29.3864602515,3,2
EON_145.837_22.828,145.836517,22.827694,3,2
1366_74_0_line10888,176.0153123775,2.8101609186250003,2,1
2135_84_0_line17150,250.1560848375,39.2215795675,3,2
1961_27_0_line7731,140.28224935,28.929946963000003,3,2
2047_84_0_line11240,180.1875552375,35.2537781575,3,1
1805_67_0_line10726,174.5041896375,22.79637951225,3,1
1139_9_0_line21429,341.84730702,-11.60712271,2,2
1407_28_1_line21201__EON_338.551_0.992,338.55119907625,0.9922794799675,2,2
1975_51_0_line13632,206.84247825,30.333571146,1,1
2066_71_0_line18441,271.5254120075,35.120919379499995,3,1
2364_32_2_line5153,99.65746717975,53.45145494,1,1
2307_56_0_line5458,106.7840152125,50.392944074,2,2
2205_36_0_line17385,253.4868314375,41.33628251025,2,2
EON_133.950_25.957,133.949905,25.956541,2,1
2203_8_0_line16415__EON_241.707_40.379,241.7065894475,40.378547523625,2,2
1153_69_0_line2746,38.51817825175,-5.290000725475,2,2
EON_196.293_-2.588,196.292618,-2.587971,2,2
890_4_0_line2998,42.202135298,-19.9710071245,1,2
1990_85_0_line18523,273.3915126925,31.57298177375,3,2
1817_94_0_line15312,227.1711671725,23.9155014315,2,2
1565_49_0_line17660,256.99504789,9.72095998415,1,1
1550_43_1_line12940__EON_198.799_9.990,198.7990246475,9.990457747899999,2,2
2387_79_0_line16795,245.545243375,55.04833246,2,2
1672_29_0_line20872,333.62755871,13.07915146925,2,2
1891_84_0_line12057,189.2112757825,27.27816766475,2,2
1720_80_1_line11041,177.762572815,19.528793145999998,2,2
2260_65_0_line12741__EON_196.444_46.462,196.44434587125,46.46179413,1,1
2307_82_0_line5634,109.6833652,51.4979133125,2,2
1445_62_0_line7331,134.4956254425,6.5521021409500015,2,1
EON_121.459_6.085,121.458565,6.084773,1,1
798_34_0_line650__EON_8.915_-22.680,8.915198717687499,-22.679428475374998,2,1
1981_57_0_line15574,231.10066841,30.2774707685,3,2
1468_21_0_line15355__EON_227.742_4.813,227.7424653975,4.8134108568750005,3,2
1552_19_0_line13426,204.3560942875,8.661946951875,3,2
1462_35_0_line13198,201.9222370425,5.550254074325,3,1
2114_17_0_line7977,143.747112485,36.60153280075,2,1
2247_68_0_line6412,121.7447818925,46.56300939175,2,2
1369_42_0_line12037__EON_188.994_1.831,188.9943397475,1.8314185593625,3,2
1674_60_0_line21679__EON_345.549_14.475,345.54888828,14.47460054016665,1,1
1984_38_0_line16674,244.2504819275,29.2748262935,2,1
1802_24_0_line9598,163.0225610425,20.935653499249998,3,1
2117_64_1_line9361__EON_160.487_38.721,160.48664826625,38.720990895125,2,1
640_49_0_line1571,20.63624931575,-29.982386575,1,1
2419_12_0_line5671,110.172002755,56.58143647075,2,1
2428_24_0_line10576,172.79623175,57.02515841024999,3,2
1705_69_0_line5719,111.07874591,18.600427569249998,3,1
2194_92_1_line12781__EON_197.060_43.925,197.0600950625,43.924657611,2,1
1414_50_1_line738__EON_9.814_6.406,9.8137116167875,6.4057774277,1,1
EON_127.445_26.803,127.444595,26.802862,2,1
EON_146.842_42.580,146.842499,42.579998,1,1
1533_26_0_line6930,128.77214385,9.132984838475,2,1
1330_86_0_line2265,31.27765500225,3.291135910725,3,1
1737_90_0_line17062,248.9095309025,19.819638842750003,2,1
1469_90_0_line15668__EON_232.554_7.767,232.55413571875,7.7667518352625,1,1
979_35_0_line3603,52.76996422524999,-14.569885367249999,1,1
1550_75_0_line12867__EON_197.983_11.097,197.98348742375,11.096910712875,3,2
EON_210.660_18.523,210.659683,18.523113,2,2
1598_88_0_line2267,31.292685963249998,15.393483332999999,1,1
EON_168.009_44.351,168.009323,44.35100900000001,3,1
1386_87_0_line17494,254.993107735,3.4483276033,2,2
717_79_0_line871,11.27923421475,-25.0847065055,2,1
1323_41_0_line396,5.5255672325,1.7422305916499998,3,1
EON_0.233_20.338,0.233094,20.338327,3,2
1468_60_0_line15390,228.309946275,6.794274465175,2,2
2472_51_0_line8211__EON_146.754_62.340,146.7541532175,62.339562135375004,2,2
1186_59_1_line10500,172.01532230000004,-5.9769447447,3,1
1159_25_0_line4043,64.365647112,-6.9280327414,2,1
EON_143.305_36.106,143.305328,36.105755,3,2
1374_18_1_line13597,206.4199788075,0.811894132835,2,1
966_97_0_line22661,359.116360645,-12.133239667249999,3,2
1139_12_0_line21631,345.021439,-11.5663346055,3,1
2269_21_0_line17098,249.390929465,44.8708630455,2,2
1555_15_0_line14586__EON_218.128_8.541,218.12808485875,8.541078869349999,2,1
1938_24_0_line2606,36.51325856225,29.01768245275,3,2
1959_75_0_line7164__EON_131.799_31.150,131.79918893374997,31.15007841375,2,2
2307_68_1_line5411,106.00458261,50.680205167749996,2,2
1238_85_0_line1808,23.91707446025,-0.46630870413,2,1
1146_75_0_line906,11.87889849275,-5.079573771925,2,2
EON_167.583_4.688,167.58338899999995,4.688269999999998,2,2
EON_197.817_49.280,197.816956,49.279606,3,2
EON_187.677_52.940,187.676529,52.939629,1,1
1634_56_0_line11174__EON_179.318_14.059,179.31790657,14.05877888125,2,1
1966_40_0_line9915,166.1421151075,29.83330307125,3,2
1328_36_0_line1768,23.220647251,1.5476544171000002,2,1
1137_74_0_line21023__EON_335.854_-8.923,335.853650875,-8.923110617225,2,2
EON_134.271_31.134,134.2715,31.133545,3,2
1651_18_0_line17005__EON_248.128_12.609,248.1279265125,12.608849322000001,3,1
1887_27_0_line10301__EON_169.914_24.930,169.91410088125005,24.9294931195,2,2
2183_2_0_line7606,138.7564612275,40.03650175875,3,2
EON_117.685_30.346,117.684601,30.346361,2,2
886_87_0_line1814,23.984194370500003,-16.433080905,3,2
1639_83_0_line13124,201.05346557,15.59387803,1,1
1906_22_2_line17544__EON_255.601_25.198,255.600693615,25.198376898833352,2,2
EON_242.634_52.417,242.63397200000003,52.416943,2,2
1175_63_1_line7042,130.1550310175,-5.246686464975,2,2
1456_50_0_line11207__EON_179.825_6.267,179.82491378375,6.266710308412501,1,1
1649_97_2_line16260,240.3015470075,15.756019055,3,2
1759_42_0_line21312,340.15609727,17.8937839005,1,1
EON_241.470_16.200,241.469574,16.200020000000002,3,2
1619_69_0_line6020,116.7328287575,14.41999636575,3,2
1796_16_0_line7450,136.51049111,20.528793168,3,1
1770_83_0_line1966__EON_26.533_23.517,26.532917945,23.51689962833335,1,1
1973_86_1_line12594__EON_195.037_31.572,195.03682310875,31.571792816875,1,1
1722_3_0_line11675,184.92478995,16.06824223575,2,1
2419_46_0_line5456,106.7378953725,57.690923893000004,3,2
1536_58_0_line7712,140.0906530575,10.38051145925,2,1
2125_66_0_line12986,199.29664312,38.4531709405,2,1
1887_5_0_line10396__EON_170.795_24.137,170.7943938825,24.13725216,2,1
972_48_0_line1771,23.236389325500003,-14.01469446975,2,2
1190_16_0_line12074,189.43392768,-7.46535646895,2,1
1927_24_0_line21773,346.875069695,25.06427971675,3,1
2181_73_0_line6854__EON_127.693_42.908,127.69317673,42.907991501875,3,2
1176_40_0_line7380,135.3836782675,-6.217002117474999,3,2
1937_63_0_line2335,32.3928129655,30.720540065999998,2,1
2267_64_0_line15957__EON_236.762_46.526,236.76199686625,46.525791972625,2,1
729_60_0_line4175,67.8564049175,-25.500860913249998,2,2
1720_12_1_line10972,177.000450315,16.757856191,2,1
1737_48_0_line16810__EON_245.718_17.701,245.71753664125,17.700756226,3,1
1408_52_0_line21616,344.860145975,2.2266930159,3,1
1553_54_0_line13953,210.60808852,10.405724594,1,1
EON_153.015_23.085,153.015137,23.085648000000006,2,2
1160_85_0_line4213,68.63050755075,-4.421049776825,3,1
1908_17_0_line17959,262.4703621575,24.575612894000002,2,2
2013_14_0_line1465,19.2552494575,32.670418665250004,2,1
2130_52_0_line15235__EON_226.162_38.011,226.16199304,38.01107544925,1,1
1635_35_1_line11605__EON_184.052_13.438,184.05149897125,13.437620949125,3,2
2531_24_0_line19194,295.9296946775,65.04690873324999,2,1
1237_6_0_line1469,19.35013876325,-3.6240444647,2,2
1550_55_0_line12859__EON_197.827_10.081,197.827009725,10.081508456,2,2
732_72_0_line4676,80.2141269805,-25.176337664749997,2,2
2121_8_0_line11063,178.1075031225,36.27401627125,2,2
1624_20_1_line7799,141.00554566,13.20102479875,3,2
1882_11_0_line8538__EON_150.775_24.555,150.7744802025,24.55496709325,2,1
EON_130.238_34.354,130.23819,34.353813,2,1
1239_63_0_line2106,28.6943091555,-1.282282924725,2,2
1877_35_0_line6823__EON_127.207_25.363,127.206883495,25.363426415875,3,1
2319_56_1_line11149__EON_179.089_50.163,179.088617,50.163150957125,2,1
2042_1_0_line9131,157.8836382325,32.3562498555,3,2
1239_61_0_line2152__EON_29.443_-1.208,29.442641647625003,-1.208276187125,3,2
EON_54.214_-7.557,54.213902,-7.557425999999999,2,1
1186_68_0_line10543,172.5016376175,-5.31295216715,2,1
2512_11_0_line6538,123.53352322,64.61124987425,3,2
1933_8_0_line929__EON_12.260_28.218,12.259297617875,28.218239462375003,2,2
1729_94_0_line14220__EON_213.493_19.829,213.49258084375,19.82941534025,3,1
2006_71_0_line21841__EON_347.960_31.021,347.95960871625,31.02114976775,3,2
EON_157.164_33.918,157.164322,33.918213,2,1
2005_4_0_line21447__EON_342.032_28.295,342.0295692425,28.293972136125003,2,2
1354_82_0_line6971__EON_129.163_3.553,129.16310692125,3.5531334918875004,2,2
649_62_0_line4067,65.114367296,-29.3425026945,3,2
1935_88_1_line1631__EON_21.349_31.493,21.349220197125,31.493183564375,1,1
1401_46_0_line19910,315.36185737,1.95137195205,1,1
1092_96_0_line8739,153.1757467,-7.997048423925,3,2
1890_42_0_line11719__EON_185.440_25.885,185.44016846625,25.884667365875,2,2
2420_0_0_line6187,118.7646983925,56.02642544,1,1
1797_66_0_line7772__EON_140.780_22.692,140.77975618250005,22.692289802624998,3,2
1501_78_0_line22608,358.4577633075,10.94473937525,2,2
2272_40_0_line18169,266.77560308,45.81016245275,2,1
1826_13_0_line18147,266.3030365525,20.556965340999998,2,2
2133_95_0_line16189,239.551304575,39.66491889575,3,1
1154_66_0_line3114,44.00993745225001,-5.5052581578750015,2,1
1972_44_0_line12276,191.6855617625,29.735314521750002,2,1
1649_51_1_line16545__EON_242.864_14.304,242.8638585875,14.303783884000001,2,2
970_2_0_line1326,17.27429655125,-15.860148235250001,2,1
1140_23_0_line21880,348.56601227,-10.972999693,3,1
2273_29_0_line18229,267.6009797375,45.036974298000004,2,1
2244_61_0_line5569,108.64830968,46.738515338,1,1
1845_10_0_line21918__EON_349.131_20.771,349.13092721125,20.771336294875,2,1
2131_93_0_line15551,230.80459471,39.80472658675,3,1
2364_14_0_line5126,98.52364521375,52.51675174575,3,2
1290_74_0_line15648,232.3091649525,-1.159175367675,3,1
2509_10_0_line5069,96.43521036125,64.72971884399999,3,2
1541_52_0_line9594,162.973672096667,10.099388200666699,3,1
1286_52_0_line14485__EON_217.019_-1.832,217.01918569875,-1.8317191432625,2,1
2377_1_0_line11709__EON_185.326_52.201,185.32635149125,52.201001420749996,2,1
1407_37_0_line21233,339.06192872333304,1.4127940484,1,1
1848_93_0_line60,0.8296090219675,27.850936668249997,3,2
1559_47_0_line15743,233.6848052975,9.6972224996,2,2
2181_49_0_line6622,124.5725685475,41.7218193075,2,1
EON_228.951_18.378,228.951187,18.377916,3,2
1880_63_1_line7820,141.22943206,26.775046396,2,2
1464_91_0_line14079,211.9461873925,7.857528688975,2,2
1065_60_0_line3259,46.509106142,-9.577096484750001,3,1
EON_178.340_14.426,178.340103,14.425554,2,2
1491_72_0_line20130,320.5062933175,7.14546311,2,2
2421_88_0_line6273,119.8396476625,59.44141247325,2,2
1327_7_0_line1448,18.9637761575,0.1469180726675,2,1
2178_58_0_line5618,109.4575695525,42.02184012175,1,1
1278_60_0_line11765,185.9363777275,-1.305517226625,2,2
1771_18_0_line2084__EON_28.367_20.493,28.366941551750003,20.4929200355,2,2
1851_26_0_line930,12.274839950250001,25.069911359499997,3,1
1559_54_0_line15817,234.9123212975,10.219995680750001,3,2
EON_230.162_8.990,230.161545,8.989746,2,2
1806_63_0_line11265__EON_180.470_22.531,180.4698003325,22.531248824875004,1,1
1368_70_0_line11762,185.923255945,2.961320325,2,2
1900_44_0_line15403,228.53435139,25.699702441750002,2,2
2068_6_0_line18724,278.537698915,32.18295443575,2,1
1723_60_0_line12146__EON_190.304_18.604,190.30384390625,18.60408272175,2,2
1143_42_0_line76__EON_1.081_-6.193,1.0812307477999998,-6.193349473425,1,1
2262_49_0_line13515__EON_205.535_45.957,205.53475519625,45.95665858862501,2,2
1452_37_0_line9369__EON_160.639_5.508,160.63887590375,5.507880823412499,3,1
EON_349.434_7.489,349.434082,7.4884460000000015,1,1
2005_95_0_line21406,341.3855140425,31.80509763525,3,2
2316_73_0_line9596__EON_163.003_50.843,163.0032082875,50.8430841745,2,1
1280_88_0_line12183__EON_190.725_-0.498,190.72532308375,-0.49819298285125,2,1
1363_32_0_line9778,164.794631523333,1.6061307082,1,1
2488_52_1_line18561,274.208044675,62.2261844595,1,1
2368_67_0_line6465,122.535979015,54.801376046,3,1
1772_20_0_line2596,36.308578155,20.955190769,3,1
EON_150.310_24.839,150.309616,24.839235,2,2
1875_86_0_line6113__EON_117.982_27.303,117.98209393625,27.303008985625,1,1
2384_60_0_line15646,232.279744785,54.5732338105,2,2
1904_42_0_line16923,247.1450385325,25.94901119875,2,2
2579_74_0_line5500,107.6004528075,74.890997791,2,2
EON_187.457_2.519,187.456802,2.519046,3,1
1251_77_0_line4463,74.84766677925,-1.15916148485,1,1
809_51_0_line3807,57.09657670075,-21.8028440685,2,2
1149_85_0_line1823,24.125974686750002,-4.7008387514,3,2
2175_50_0_line5106,97.81797172175,42.19776090075,2,2
1973_28_0_line12550__EON_194.556_28.948,194.55553981,28.948155168874997,1,1
EON_163.249_10.831,163.249023,10.831151,1,1
1473_3_0_line16960,247.5035563475,4.238218443,3,2
EON_258.696_57.855,258.695953,57.854813,3,2
1358_85_0_line7967__EON_143.651_3.545,143.65116520875,3.5449681465375003,2,1
1155_89_0_line3282,46.893869367,-4.48593304135,3,2
1175_98_1_line6867,127.909234965,-4.174440774525,3,2
1560_65_0_line16090,238.325652525,10.543639582,3,2
2050_52_0_line12659,195.6305507075,34.12964117775,2,2
1159_12_1_line4090,65.791652766,-7.214748696425,2,2
2007_79_0_line21895__EON_348.787_30.947,348.78695707125,30.94668659625,2,2
1334_53_0_line3382,48.60419631875,2.126431181625,2,1
1271_17_0_line8869,154.8135428975,-3.397350239675,2,1
1368_20_0_line11735,185.63900512,1.02045406655,2,2
726_92_0_line3654,53.933944898,-24.18270974475,3,1
1759_91_0_line21350,340.657792255,19.92493491125,2,1
1647_25_0_line15701__EON_233.041_13.032,233.04129768125,13.03219762925,2,2
643_63_0_line2655,37.128430072,-29.322355229,2,1
1824_9_0_line17509,255.211309945,20.19446750375,1,1
1269_9_0_line8164,146.055166945,-3.942081872575,2,1
2368_68_0_line6400__EON_121.571_54.495,121.57099189375,54.494566894624995,2,1
EON_226.342_3.150,226.341553,3.150427,2,2
EON_232.284_8.056,232.283539,8.056266,2,2
804_63_1_line2514,34.97857071675,-21.39138741775,1,1
1237_70_0_line1682__EON_21.900_-1.105,21.899573031375,-1.1050805719499999,1,1
2132_13_0_line15881,235.6972173525,36.79896665175,3,2
1636_11_1_line12072__EON_189.404_12.713,189.404083115,12.71294685725,2,1
1968_1_0_line10750,174.7981768775,28.39483856475,2,1
1248_24_0_line4035,64.18067916425001,-2.826414008225,1,1
1234_37_0_line499,6.912118906825,-2.508833118375,2,2
1462_82_0_line13308,203.13436689,7.294284973099999,2,2
EON_15.724_14.195,15.724410999999998,14.194534,2,1
1144_90_0_line432,5.867138771725,-4.248314958825,3,1
1973_15_0_line12671,195.79058385,28.58353975075,2,2
1639_19_1_line12931,198.75380314,12.72519277125,3,2
969_49_0_line801,10.38887783725,-14.363184748499998,2,2
1176_87_0_line7201,132.2998380575,-4.40728502485,3,2
1156_22_0_line3636,53.4948301275,-7.1406386225250005,3,2
2486_23_0_line17658,256.9891594025,60.9902087495,3,2
1492_15_0_line20255,323.3498950375,4.7016592624,3,1
1845_57_0_line21705__EON_345.959_22.314,345.95937213625,22.313797673249997,1,1
1983_32_1_line16524__EON_242.655_29.512,242.65419071125,29.513001424000002,2,2
1793_23_1_line6652,124.9661728125,20.98507536425,3,2
EON_157.912_25.984,157.912048,25.983921,2,2
1270_44_0_line8649,152.0860651675,-2.156793083775,3,2
EON_187.367_8.750,187.366272,8.750252,1,1
EON_241.567_18.665,241.567322,18.664526,3,1
1554_52_0_line14350__EON_215.287_10.280,215.2868805475,10.279799144,2,1
1672_49_0_line20880,333.71408188,13.7153241445,2,2
1706_91_0_line6159,118.49300689,19.76141593725,2,1
1501_36_0_line22670,359.1974360375,9.574958323675,3,1
2260_57_0_line12614,195.2110544575,46.0335249325,3,2
2135_71_0_line17268__EON_251.681_39.174,251.68120131625,39.1739235775,3,2
1248_90_1_line4089,65.78614837325,-0.0874939947205,2,2
1678_49_0_line22588,358.2849707125,17.84052771775,3,2
655_86_0_line4942,90.45710038625,-28.6607399455,3,2
1540_49_0_line8958,155.8415139575,9.937487059450001,2,2
1448_47_0_line8063__EON_144.690_5.928,144.6901265725,5.9282435717999995,1,1
1826_97_1_line18058,264.446015985,23.72624881225,3,1
1154_17_0_line3065,43.31111231566671,-7.506816810766669,3,2
2255_97_0_line9995__EON_166.964_47.849,166.96373098,47.84864121837499,3,2
2045_41_0_line10506,172.10091027,33.62765565825,1,1
1886_82_0_line10087__EON_167.820_27.262,167.81970926875,27.262266487875,3,2
1375_90_1_line14240__EON_213.707_3.757,213.7065586725,3.756816517575,1,1
1181_82_1_line8867,154.80474461,-4.384389811475,3,1
1906_6_0_line17419__EON_253.913_24.312,253.9126564875,24.312119115,1,1
1051_73_0_line21873,348.480648965,-12.9519534875,2,2
EON_117.677_26.993,117.676506,26.993475,2,2
1676_76_0_line22071__EON_351.297_15.200,351.2973012025,15.199900409875,1,1
1682_70_0_line1417__EON_18.471_19.177,18.470966137125,19.176741023625,2,2
1977_30_0_line14412__EON_216.066_29.540,216.065952675,29.540238803375,3,2
1979_71_0_line15143,225.052910665,31.167954340500003,3,1
1064_73_0_line2922,41.169329571999995,-8.8007273678,3,2
1896_93_0_line14018__EON_211.253_27.903,211.252688975,27.903515274375,2,2
1735_21_0_line16253__EON_240.225_16.897,240.224515625,16.897444199124998,3,1
2126_16_0_line13424__EON_204.344_36.501,204.3440404425,36.50138097225,2,2
2264_10_0_line14922,222.1756418025,44.429201829499995,2,1
2204_1_0_line17188__EON_250.668_40.169,250.66798966375,40.169093946375,2,2
637_88_0_line553,7.668294680625,-28.7123876425,2,2
1741_68_1_line17947,262.2839010975,18.590816418499998,2,2
EON_134.675_42.340,134.675278,42.339931,3,1
1317_20_0_line21438,341.9236370475,-3.15893656455,3,2
EON_346.605_21.675,346.604675,21.674543,1,1
2550_64_0_line7103,130.9429165325,70.54495498625,2,1
